id,name,price,product_categories,search_terms,features,short_description,detailed_description,is_available,view_count,added_date,buy_count,discount,rating,stock_count,image_url,specs
f9289e79-b4d7-4ad3-ae2c-92ed186e23e3,Apple AirPods Pro 4,120.91,['Audio'],"['Wireless', 'Audio', 'Apple AirPods Pro 4']","['Bluetooth 5.2', '4K video', 'Adaptive sync', 'Wi-Fi 6', 'USB-C charging']",Apple AirPods Pro 4 —,"Apple AirPods Pro 4 is a audio designed for gamers. It features Bluetooth 5.2, 4K video, Adaptive sync and ample storage. With a rating of 3.4/5, it balances performance and value.",False,9206,2024-01-24,141,9.0,3.4,0,https://via.placeholder.com/600x400?text=Apple+AirPods+Pro+4,"{'Type': 'Wireless', 'NoiseCancelling': 'No'}"
922aea08-704d-4403-97f2-a6c8139ca3df,Acer Predator Helios 1,829.41,['Laptops'],"['Laptops', '4090', '13.3""', 'RTX', 'Acer Predator Helios 1', '2048GB', '8GB']","['Noise cancelling', 'Low-latency mode', 'IP68 water resistance', 'Optical zoom']",Acer Predator Helios 1 — i9 8GB 2048GB,"Acer Predator Helios 1 is a laptops designed for professionals. It features Noise cancelling, Low-latency mode, IP68 water resistance and 2048GB. With a rating of 3.5/5, it balances performance and value.",False,10737,2023-12-02,104,15.0,3.5,0,https://via.placeholder.com/600x400?text=Acer+Predator+Helios+1,"{'CPU': 'i9', 'RAM': '8GB', 'Storage': '2048GB', 'GPU': 'RTX 4090', 'Screen': '13.3""'}"
dafa9ceb-1e39-46b7-8d6d-4e5d6a2e9348,Garmin Forerunner 11,426.29,['Wearables'],"['81h', 'Proprietary', 'Wearables', 'Garmin Forerunner 11']","['4K video', 'OLED display', 'USB-C charging', 'Bluetooth 5.2', 'Backlit keyboard', 'Adaptive sync', 'IP68 water resistance']",Garmin Forerunner 11 —,"Garmin Forerunner 11 is a wearables designed for professionals. It features 4K video, OLED display, USB-C charging and ample storage. With a rating of 3.9/5, it balances performance and value.",True,21713,2021-02-14,492,0.0,3.9,14,https://via.placeholder.com/600x400?text=Garmin+Forerunner+11,"{'OS': 'Proprietary', 'Battery': '81h'}"
9dd7a64e-fe9a-4036-bef7-ec3e25eef8ac,LG UltraGear 17,952.67,['Monitors'],"['LG UltraGear 17', 'Monitors', '240Hz', '1920x1080']","['High refresh rate', 'Optical zoom', 'USB-C charging', 'Low-latency mode']",LG UltraGear 17 —,"LG UltraGear 17 is a monitors designed for gamers. It features High refresh rate, Optical zoom, USB-C charging and ample storage. With a rating of 3.5/5, it balances performance and value.",True,47227,2022-05-27,893,27.0,3.5,46,https://via.placeholder.com/600x400?text=LG+UltraGear+17,"{'Size': '24', 'Resolution': '1920x1080', 'RefreshRate': '240Hz'}"
c7b84d2e-c3af-4f04-b719-098c0378c4c8,Google Pixel 9a,597.45,['Smartphones'],"['Google Pixel 9a', '512GB', 'Smartphones', '6.7""', 'Apple', 'A16', '8GB']","['IP68 water resistance', 'Thunderbolt 4', '4K video', 'Noise cancelling', 'Low-latency mode', 'Adaptive sync', 'USB-C charging']",Google Pixel 9a — Apple A16 8GB 512GB,"Google Pixel 9a is a smartphones designed for gamers. It features IP68 water resistance, Thunderbolt 4, 4K video and 512GB. With a rating of 4.1/5, it balances performance and value.",True,33941,2024-11-22,333,4.0,4.1,222,https://via.placeholder.com/600x400?text=Google+Pixel+9a,"{'SoC': 'Apple A16', 'RAM': '8GB', 'Storage': '512GB', 'Display': '6.7""'}"
e20a65b4-fa24-4ee7-b743-c568e0d91fdc,Bose QuietComfort 7,697.0,['Audio'],"['Over-ear', 'Bose QuietComfort 7', 'Audio', 'Yes']","['Bluetooth 5.2', 'Adaptive sync', '4K video']",Bose QuietComfort 7 —,"Bose QuietComfort 7 is a audio designed for travelers. It features Bluetooth 5.2, Adaptive sync, 4K video and ample storage. With a rating of 3.7/5, it balances performance and value.",True,10550,2020-12-02,89,12.0,3.7,173,https://via.placeholder.com/600x400?text=Bose+QuietComfort+7,"{'Type': 'Over-ear', 'NoiseCancelling': 'Yes'}"
bd16f03d-64ca-4ef9-9039-f6d83345ead1,Sony Xperia 4,1408.69,['Smartphones'],"['Sony Xperia 4', '256GB', 'Exynos', 'Smartphones', '6.7""', '8GB']","['Thunderbolt 4', 'Bluetooth 5.2', 'HDR10']",Sony Xperia 4 — Exynos 3 8GB 256GB,"Sony Xperia 4 is a smartphones designed for travelers. It features Thunderbolt 4, Bluetooth 5.2, HDR10 and 256GB. With a rating of 4.4/5, it balances performance and value.",True,6542,2022-05-20,153,14.0,4.4,173,https://via.placeholder.com/600x400?text=Sony+Xperia+4,"{'SoC': 'Exynos 3', 'RAM': '8GB', 'Storage': '256GB', 'Display': '6.7""'}"
c9ed277f-f22e-4d31-8971-f020db254f50,Sony WH-1000XM10,641.42,['Audio'],"['Wireless', 'Sony WH-1000XM10', 'Audio']","['Low-latency mode', 'Backlit keyboard', 'HDR10', 'Wi-Fi 6', 'Bluetooth 5.2', 'Fast charging', 'Thunderbolt 4']",Sony WH-1000XM10 —,"Sony WH-1000XM10 is a audio designed for professionals. It features Low-latency mode, Backlit keyboard, HDR10 and ample storage. With a rating of 3.6/5, it balances performance and value.",True,41027,2021-07-16,730,5.0,3.6,11,https://via.placeholder.com/600x400?text=Sony+WH-1000XM10,"{'Type': 'Wireless', 'NoiseCancelling': 'No'}"
85bdeb69-0b7b-4c19-b9d8-8de0c1361211,Samsung Galaxy Note 11,1369.88,['Smartphones'],"['256GB', 'Smartphones', 'Gen', '6.7""', 'Snapdragon', '12GB', 'Samsung Galaxy Note 11']","['Noise cancelling', 'Wi-Fi 6', 'HDR10', 'Low-latency mode', 'High refresh rate', 'Thunderbolt 4']",Samsung Galaxy Note 11 — Snapdragon 8 Gen 1 12GB 256GB,"Samsung Galaxy Note 11 is a smartphones designed for gamers. It features Noise cancelling, Wi-Fi 6, HDR10 and 256GB. With a rating of 3.9/5, it balances performance and value.",False,5789,2024-04-02,142,0.0,3.9,0,https://via.placeholder.com/600x400?text=Samsung+Galaxy+Note+11,"{'SoC': 'Snapdragon 8 Gen 1', 'RAM': '12GB', 'Storage': '256GB', 'Display': '6.7""'}"
59236025-95b2-4897-a5a0-d36dd3ac1340,Nintendo Nintendo Switch,441.59,['Consoles'],"['1080p', 'Consoles', 'Home', 'Nintendo Nintendo Switch', 'Console']","['Optical zoom', 'IP68 water resistance', 'Fast charging', 'OLED display', 'Low-latency mode', 'USB-C charging', '4K video']",Nintendo Nintendo Switch —,"Nintendo Nintendo Switch is a consoles designed for content creators. It features Optical zoom, IP68 water resistance, Fast charging and ample storage. With a rating of 4.5/5, it balances performance and value.",True,6110,2024-12-15,466,0.0,4.5,136,https://via.placeholder.com/600x400?text=Nintendo+Nintendo+Switch,"{'Type': 'Home Console', 'Max Resolution': '1080p'}"
250f7d13-e619-401f-8944-d64498328f3f,Apple iPhone Mini Pro,712.45,['Smartphones'],"['6.4""', '256GB', 'Smartphones', 'Apple iPhone Mini Pro', 'Apple', 'A16', '8GB']","['4K video', 'Wi-Fi 6', 'OLED display', 'Optical zoom']",Apple iPhone Mini Pro — Apple A16 8GB 256GB,"Apple iPhone Mini Pro is a smartphones designed for everyday users. It features 4K video, Wi-Fi 6, OLED display and 256GB. With a rating of 3.7/5, it balances performance and value.",True,2645,2025-02-26,24,33.0,3.7,100,https://via.placeholder.com/600x400?text=Apple+iPhone+Mini+Pro,"{'SoC': 'Apple A16', 'RAM': '8GB', 'Storage': '256GB', 'Display': '6.4""'}"
714a2dc2-1c7c-4dc2-8266-7970446ce8bf,ASUS ROG Swift 16,177.6,['Monitors'],"['ASUS ROG Swift 16', 'Monitors', '3440x1440', '60Hz']","['Fast charging', 'HDR10', 'USB-C charging', 'Low-latency mode', 'IP68 water resistance', 'Thunderbolt 4', 'High refresh rate']",ASUS ROG Swift 16 —,"ASUS ROG Swift 16 is a monitors designed for everyday users. It features Fast charging, HDR10, USB-C charging and ample storage. With a rating of 3.3/5, it balances performance and value.",True,17229,2022-06-23,316,1.0,3.3,38,https://via.placeholder.com/600x400?text=ASUS+ROG+Swift+16,"{'Size': '27', 'Resolution': '3440x1440', 'RefreshRate': '60Hz'}"
652a04d0-2a75-451b-94c4-fb8d39c3de0b,Fitbit Versa 12,323.1,['Wearables'],"['30h', 'Wearables', 'watchOS', 'Fitbit Versa 12']","['Fast charging', 'USB-C charging', 'OLED display']",Fitbit Versa 12 —,"Fitbit Versa 12 is a wearables designed for professionals. It features Fast charging, USB-C charging, OLED display and ample storage. With a rating of 4.2/5, it balances performance and value.",True,106655,2025-01-15,1121,0.0,4.2,95,https://via.placeholder.com/600x400?text=Fitbit+Versa+12,"{'OS': 'watchOS', 'Battery': '30h'}"
a31668aa-86a8-4e2b-a12a-2b2e9c742f05,Nintendo Nintendo Switch,454.17,['Consoles'],"['1080p', 'Consoles', 'Home', 'Nintendo Nintendo Switch', 'Console']","['Wi-Fi 6', 'Thunderbolt 4', 'Noise cancelling', 'Backlit keyboard']",Nintendo Nintendo Switch —,"Nintendo Nintendo Switch is a consoles designed for everyday users. It features Wi-Fi 6, Thunderbolt 4, Noise cancelling and ample storage. With a rating of 4.7/5, it balances performance and value.",True,41536,2021-08-20,459,8.0,4.7,73,https://via.placeholder.com/600x400?text=Nintendo+Nintendo+Switch,"{'Type': 'Home Console', 'Max Resolution': '1080p'}"
5cd5bf2d-0f94-464e-bf77-eb9085f43e3f,JBL Flip 2,246.83,['Audio'],"['Yes', 'In-ear', 'Audio', 'JBL Flip 2']","['High refresh rate', 'Optical zoom', 'Backlit keyboard', 'IP68 water resistance', 'Adaptive sync', '4K video', 'Bluetooth 5.2']",JBL Flip 2 —,"JBL Flip 2 is a audio designed for gamers. It features High refresh rate, Optical zoom, Backlit keyboard and ample storage. With a rating of 3.6/5, it balances performance and value.",True,5855,2023-03-30,303,6.0,3.6,45,https://via.placeholder.com/600x400?text=JBL+Flip+2,"{'Type': 'In-ear', 'NoiseCancelling': 'Yes'}"
217a6b86-0709-4f30-958d-ee5af6f90f98,Nikon Z8,5133.6,['Cameras'],"['Nikon Z8', 'Four', 'Body', 'Micro', 'Thirds', 'only', 'Cameras']","['Optical zoom', 'Adaptive sync', 'OLED display', 'USB-C charging', 'Noise cancelling', 'Bluetooth 5.2']",Nikon Z8 —,"Nikon Z8 is a cameras designed for professionals. It features Optical zoom, Adaptive sync, OLED display and 45. With a rating of 4.7/5, it balances performance and value.",True,78929,2025-02-05,765,4.0,4.7,230,https://via.placeholder.com/600x400?text=Nikon+Z8,"{'Sensor': 'Micro Four Thirds', 'MP': 45, 'Lens': 'Body only'}"
11bec224-4565-4596-b740-c3b426089ea7,SteelSeries Rival 2,16.21,['Peripherals'],"['Wireless', 'SteelSeries Rival 2', 'Headset', 'Peripherals']","['Noise cancelling', 'High refresh rate', 'Bluetooth 5.2']",SteelSeries Rival 2 —,"SteelSeries Rival 2 is a peripherals designed for everyday users. It features Noise cancelling, High refresh rate, Bluetooth 5.2 and ample storage. With a rating of 3.6/5, it balances performance and value.",False,4428,2024-04-04,278,10.0,3.6,0,https://via.placeholder.com/600x400?text=SteelSeries+Rival+2,"{'Type': 'Headset', 'Connection': 'Wireless'}"
e8e3a6a2-95c4-497a-b089-f706fc5a5e1a,Dell UltraSharp 16,852.92,['Monitors'],"['Monitors', '120Hz', 'Dell UltraSharp 16', '3440x1440']","['4K video', 'Optical zoom', 'IP68 water resistance', 'Bluetooth 5.2', 'Backlit keyboard']",Dell UltraSharp 16 —,"Dell UltraSharp 16 is a monitors designed for everyday users. It features 4K video, Optical zoom, IP68 water resistance and ample storage. With a rating of 4.7/5, it balances performance and value.",True,29127,2023-11-29,1445,26.0,4.7,122,https://via.placeholder.com/600x400?text=Dell+UltraSharp+16,"{'Size': '27', 'Resolution': '3440x1440', 'RefreshRate': '120Hz'}"
107cc24e-61e9-4196-8069-bf3d55023f3d,Sony Xperia 2,935.97,['Smartphones'],"['256GB', 'Smartphones', 'Gen', '6.7""', 'Snapdragon', 'Sony Xperia 2', '6GB']","['Thunderbolt 4', 'Adaptive sync', 'Fast charging']",Sony Xperia 2 — Snapdragon 8 Gen 2 6GB 256GB,"Sony Xperia 2 is a smartphones designed for everyday users. It features Thunderbolt 4, Adaptive sync, Fast charging and 256GB. With a rating of 4.8/5, it balances performance and value.",True,26284,2025-04-22,301,0.0,4.8,210,https://via.placeholder.com/600x400?text=Sony+Xperia+2,"{'SoC': 'Snapdragon 8 Gen 2', 'RAM': '6GB', 'Storage': '256GB', 'Display': '6.7""'}"
eef19d85-f1b5-4f21-bf0d-5f24d2770d97,Nintendo Nintendo Switch,448.26,['Consoles'],"['Home', 'Consoles', 'Nintendo Nintendo Switch', 'Console']","['Wi-Fi 6', 'Thunderbolt 4', '4K video', 'Bluetooth 5.2', 'Optical zoom']",Nintendo Nintendo Switch —,"Nintendo Nintendo Switch is a consoles designed for travelers. It features Wi-Fi 6, Thunderbolt 4, 4K video and ample storage. With a rating of 4.2/5, it balances performance and value.",True,11052,2023-07-06,119,0.0,4.2,123,https://via.placeholder.com/600x400?text=Nintendo+Nintendo+Switch,"{'Type': 'Home Console', 'Max Resolution': '4K'}"
4bf80966-a3b2-4260-9328-534d998edfa1,OnePlus OnePlus 11T,541.1,['Smartphones'],"['6.4""', '512GB', 'Smartphones', 'Apple', 'A16', 'OnePlus OnePlus 11T', '8GB']","['Fast charging', 'Wi-Fi 6', 'Noise cancelling']",OnePlus OnePlus 11T — Apple A16 8GB 512GB,"OnePlus OnePlus 11T is a smartphones designed for content creators. It features Fast charging, Wi-Fi 6, Noise cancelling and 512GB. With a rating of 4.1/5, it balances performance and value.",True,28082,2024-01-07,314,0.0,4.1,89,https://via.placeholder.com/600x400?text=OnePlus+OnePlus+11T,"{'SoC': 'Apple A16', 'RAM': '8GB', 'Storage': '512GB', 'Display': '6.4""'}"
a6ad2db4-b4bd-4570-acb9-4cd20ec160ac,Corsair Vengeance 4,1014.57,['PC Parts'],"['SSD', 'Corsair Vengeance 4', 'PC Parts']","['Noise cancelling', 'Thunderbolt 4', 'Wi-Fi 6', 'Bluetooth 5.2']",Corsair Vengeance 4 —,"Corsair Vengeance 4 is a pc parts designed for professionals. It features Noise cancelling, Thunderbolt 4, Wi-Fi 6 and ample storage. With a rating of 3.6/5, it balances performance and value.",True,48048,2022-07-09,490,0.0,3.6,3,https://via.placeholder.com/600x400?text=Corsair+Vengeance+4,{'Type': 'SSD'}
92ab5478-6f8e-4c67-9f9b-e47c9cc0aa6a,Acer Predator Helios 9,2145.45,['Laptops'],"['Laptops', '16""', '4080', 'RTX', 'Ryzen', '2048GB', '16GB', 'Acer Predator Helios 9']","['Noise cancelling', 'Adaptive sync', 'Backlit keyboard']",Acer Predator Helios 9 — Ryzen 9 16GB 2048GB,"Acer Predator Helios 9 is a laptops designed for travelers. It features Noise cancelling, Adaptive sync, Backlit keyboard and 2048GB. With a rating of 4.4/5, it balances performance and value.",True,25921,2021-04-25,288,21.0,4.4,97,https://via.placeholder.com/600x400?text=Acer+Predator+Helios+9,"{'CPU': 'Ryzen 9', 'RAM': '16GB', 'Storage': '2048GB', 'GPU': 'RTX 4080', 'Screen': '16""'}"
afbad408-c254-4122-94ee-6ac216a94c29,Nikon D6,3129.37,['Cameras'],"['Full-frame', '18-55mm', 'Nikon D6', 'kit', 'Cameras']","['Backlit keyboard', 'Noise cancelling', 'Thunderbolt 4', 'Adaptive sync', 'USB-C charging', 'Fast charging', 'IP68 water resistance']",Nikon D6 —,"Nikon D6 is a cameras designed for travelers. It features Backlit keyboard, Noise cancelling, Thunderbolt 4 and 45. With a rating of 4.2/5, it balances performance and value.",True,18779,2023-07-05,200,9.0,4.2,156,https://via.placeholder.com/600x400?text=Nikon+D6,"{'Sensor': 'Full-frame', 'MP': 45, 'Lens': '18-55mm kit'}"
9114c0ee-4cec-49c4-9349-e43fa1d5e819,OnePlus OnePlus 9T,388.18,['Smartphones'],"['OnePlus OnePlus 9T', '256GB', 'Smartphones', 'Apple', 'A16', '6.1""', '6GB']","['OLED display', 'Fast charging', 'HDR10', 'USB-C charging', 'Low-latency mode']",OnePlus OnePlus 9T — Apple A16 6GB 256GB,"OnePlus OnePlus 9T is a smartphones designed for gamers. It features OLED display, Fast charging, HDR10 and 256GB. With a rating of 3.4/5, it balances performance and value.",False,26155,2020-12-03,722,11.0,3.4,0,https://via.placeholder.com/600x400?text=OnePlus+OnePlus+9T,"{'SoC': 'Apple A16', 'RAM': '6GB', 'Storage': '256GB', 'Display': '6.1""'}"
1a831161-7a13-49b3-9f94-2d57f25efc52,Samsung Galaxy Watch 10,98.98,['Wearables'],"['WearOS', 'Wearables', 'Samsung Galaxy Watch 10', '88h']","['4K video', 'IP68 water resistance', 'Adaptive sync']",Samsung Galaxy Watch 10 —,"Samsung Galaxy Watch 10 is a wearables designed for professionals. It features 4K video, IP68 water resistance, Adaptive sync and ample storage. With a rating of 4.6/5, it balances performance and value.",False,16591,2024-08-07,164,4.0,4.6,0,https://via.placeholder.com/600x400?text=Samsung+Galaxy+Watch+10,"{'OS': 'WearOS', 'Battery': '88h'}"
a6fd57d4-95ec-4e8b-8785-94194f2a4254,Asus ZenBook 14,4125.8,['Laptops'],"['Laptops', 'Asus ZenBook 14', '512GB', 'RTX', '3050', '16GB', '14""']","['Adaptive sync', 'OLED display', 'Bluetooth 5.2', 'Optical zoom', 'Backlit keyboard', 'Wi-Fi 6']",Asus ZenBook 14 — M2 16GB 512GB,"Asus ZenBook 14 is a laptops designed for content creators. It features Adaptive sync, OLED display, Bluetooth 5.2 and 512GB. With a rating of 4.2/5, it balances performance and value.",True,3991,2025-05-04,97,0.0,4.2,160,https://via.placeholder.com/600x400?text=Asus+ZenBook+14,"{'CPU': 'M2', 'RAM': '16GB', 'Storage': '512GB', 'GPU': 'RTX 3050', 'Screen': '14""'}"
07f7cc9c-0823-43fd-91d7-0a0147cb3c51,Dell Alienware 17,1872.26,['Monitors'],"['Dell Alienware 17', 'Monitors', '240Hz', '1920x1080']","['Noise cancelling', 'Thunderbolt 4', 'Bluetooth 5.2', 'USB-C charging']",Dell Alienware 17 —,"Dell Alienware 17 is a monitors designed for content creators. It features Noise cancelling, Thunderbolt 4, Bluetooth 5.2 and ample storage. With a rating of 4.0/5, it balances performance and value.",True,6123,2024-05-02,330,9.0,4.0,99,https://via.placeholder.com/600x400?text=Dell+Alienware+17,"{'Size': '34', 'Resolution': '1920x1080', 'RefreshRate': '240Hz'}"
814d99e5-0fac-4229-bd5d-29b1ed62a822,Nintendo Nintendo Switch,348.37,['Consoles'],"['Home', 'Consoles', 'Nintendo Nintendo Switch', 'Console']","['Backlit keyboard', 'Adaptive sync', 'Bluetooth 5.2', 'USB-C charging', 'Fast charging', '4K video']",Nintendo Nintendo Switch —,"Nintendo Nintendo Switch is a consoles designed for content creators. It features Backlit keyboard, Adaptive sync, Bluetooth 5.2 and ample storage. With a rating of 4.4/5, it balances performance and value.",True,4140,2025-04-02,89,13.0,4.4,99,https://via.placeholder.com/600x400?text=Nintendo+Nintendo+Switch,"{'Type': 'Home Console', 'Max Resolution': '4K'}"
e1f78836-c916-48aa-a304-0b6c90b231a7,"Apple MacBook Pro 14"" M3",1909.76,['Laptops'],"['Laptops', '512GB', '15.6""', 'Integrated', 'Ryzen', '8GB', 'Apple MacBook Pro 14"" M3']","['Low-latency mode', 'Optical zoom', 'USB-C charging', '4K video', 'Fast charging', 'OLED display', 'Wi-Fi 6']","Apple MacBook Pro 14"" M3 — Ryzen 9 8GB 512GB","Apple MacBook Pro 14"" M3 is a laptops designed for professionals. It features Low-latency mode, Optical zoom, USB-C charging and 512GB. With a rating of 4.9/5, it balances performance and value.",True,7945,2022-06-12,73,4.0,4.9,72,"https://via.placeholder.com/600x400?text=Apple+MacBook+Pro+14""+M3","{'CPU': 'Ryzen 9', 'RAM': '8GB', 'Storage': '512GB', 'GPU': 'Integrated', 'Screen': '15.6""'}"
5f89a81f-341a-4a60-a8c2-7278148baf78,Nintendo Nintendo Switch OLED,442.73,['Consoles'],"['1080p', 'Consoles', 'Nintendo Nintendo Switch OLED', 'Home', 'Console']","['IP68 water resistance', 'Bluetooth 5.2', '4K video', 'Fast charging', 'Adaptive sync', 'Backlit keyboard', 'Optical zoom']",Nintendo Nintendo Switch OLED —,"Nintendo Nintendo Switch OLED is a consoles designed for everyday users. It features IP68 water resistance, Bluetooth 5.2, 4K video and ample storage. With a rating of 4.9/5, it balances performance and value.",True,33762,2023-02-06,336,0.0,4.9,28,https://via.placeholder.com/600x400?text=Nintendo+Nintendo+Switch+OLED,"{'Type': 'Home Console', 'Max Resolution': '1080p'}"
358c4ae2-ab65-4aa7-910b-9e840cc80a4d,Gigabyte AORUS Motherboard,1233.11,['PC Parts'],"['Gigabyte AORUS Motherboard', 'RAM', 'PC Parts']","['4K video', 'Thunderbolt 4', 'Wi-Fi 6']",Gigabyte AORUS Motherboard —,"Gigabyte AORUS Motherboard is a pc parts designed for everyday users. It features 4K video, Thunderbolt 4, Wi-Fi 6 and ample storage. With a rating of 3.5/5, it balances performance and value.",True,34817,2023-03-16,356,21.0,3.5,85,https://via.placeholder.com/600x400?text=Gigabyte+AORUS+Motherboard,{'Type': 'RAM'}
f9e4b484-5325-46b4-a1cb-bc201b2ecceb,LG UltraFine 17,1386.54,['Monitors'],"['Monitors', '3440x1440', '60Hz', 'LG UltraFine 17']","['High refresh rate', 'Noise cancelling', '4K video', 'IP68 water resistance']",LG UltraFine 17 —,"LG UltraFine 17 is a monitors designed for gamers. It features High refresh rate, Noise cancelling, 4K video and ample storage. With a rating of 3.6/5, it balances performance and value.",True,38527,2020-11-10,618,17.0,3.6,96,https://via.placeholder.com/600x400?text=LG+UltraFine+17,"{'Size': '27', 'Resolution': '3440x1440', 'RefreshRate': '60Hz'}"
4178a529-2999-4963-bcc4-7350adc71b54,Nikon D8,334.96,['Cameras'],"['Nikon D8', 'Full-frame', '18-55mm', 'kit', 'Cameras']","['4K video', 'Noise cancelling', 'USB-C charging', 'Backlit keyboard', 'Adaptive sync', 'IP68 water resistance', 'OLED display']",Nikon D8 —,"Nikon D8 is a cameras designed for professionals. It features 4K video, Noise cancelling, USB-C charging and 45. With a rating of 3.4/5, it balances performance and value.",True,20708,2021-12-18,263,11.0,3.4,39,https://via.placeholder.com/600x400?text=Nikon+D8,"{'Sensor': 'Full-frame', 'MP': 45, 'Lens': '18-55mm kit'}"
86665e19-9b5f-4bfe-9f6b-656d7e976e3a,Samsung 980 Pro 256GB,1299.72,['PC Parts'],"['SSD', 'Samsung 980 Pro 256GB', 'PC Parts']","['Backlit keyboard', 'USB-C charging', 'Adaptive sync', 'Thunderbolt 4']",Samsung 980 Pro 256GB —,"Samsung 980 Pro 256GB is a pc parts designed for gamers. It features Backlit keyboard, USB-C charging, Adaptive sync and ample storage. With a rating of 4.3/5, it balances performance and value.",False,107884,2021-10-06,1169,0.0,4.3,0,https://via.placeholder.com/600x400?text=Samsung+980+Pro+256GB,{'Type': 'SSD'}
03a721d2-fde3-49c4-8142-09e902865116,Audio-Technica ATH-M9,594.46,['Audio'],"['Over-ear', 'Audio-Technica ATH-M9', 'Audio']","['High refresh rate', 'OLED display', 'IP68 water resistance', 'Fast charging', 'Low-latency mode', 'USB-C charging', 'Optical zoom']",Audio-Technica ATH-M9 —,"Audio-Technica ATH-M9 is a audio designed for content creators. It features High refresh rate, OLED display, IP68 water resistance and ample storage. With a rating of 4.0/5, it balances performance and value.",True,14088,2025-06-13,266,7.0,4.0,120,https://via.placeholder.com/600x400?text=Audio-Technica+ATH-M9,"{'Type': 'Over-ear', 'NoiseCancelling': 'No'}"
9dd3501f-4e4d-4ff3-a009-e5d7cef3c25f,JBL Charge 2,454.32,['Audio'],"['In-ear', 'JBL Charge 2', 'Audio']","['Noise cancelling', 'IP68 water resistance', 'Wi-Fi 6', 'OLED display']",JBL Charge 2 —,"JBL Charge 2 is a audio designed for travelers. It features Noise cancelling, IP68 water resistance, Wi-Fi 6 and ample storage. With a rating of 4.9/5, it balances performance and value.",True,32342,2023-01-02,411,31.0,4.9,19,https://via.placeholder.com/600x400?text=JBL+Charge+2,"{'Type': 'In-ear', 'NoiseCancelling': 'No'}"
a81989e4-b7ef-4951-aff3-513f3b95034d,Samsung Galaxy Note 4,999.87,['Smartphones'],"['Smartphones', 'Gen', 'Samsung Galaxy Note 4', 'Snapdragon', '12GB', '1TB', '6.1""']","['USB-C charging', 'HDR10', 'Wi-Fi 6']",Samsung Galaxy Note 4 — Snapdragon 8 Gen 2 12GB 1TB,"Samsung Galaxy Note 4 is a smartphones designed for content creators. It features USB-C charging, HDR10, Wi-Fi 6 and 1TB. With a rating of 3.4/5, it balances performance and value.",True,41651,2024-06-30,345,0.0,3.4,46,https://via.placeholder.com/600x400?text=Samsung+Galaxy+Note+4,"{'SoC': 'Snapdragon 8 Gen 2', 'RAM': '12GB', 'Storage': '1TB', 'Display': '6.1""'}"
da921a04-fb2a-4c43-958c-18c8c3272deb,Fujifilm X-T2,2444.21,['Cameras'],"['Four', '24-70mm', 'Micro', 'Thirds', 'Fujifilm X-T2', 'kit', 'Cameras']","['IP68 water resistance', 'Thunderbolt 4', 'Fast charging', 'Backlit keyboard']",Fujifilm X-T2 —,"Fujifilm X-T2 is a cameras designed for gamers. It features IP68 water resistance, Thunderbolt 4, Fast charging and 61. With a rating of 4.5/5, it balances performance and value.",True,10918,2023-08-03,166,20.0,4.5,62,https://via.placeholder.com/600x400?text=Fujifilm+X-T2,"{'Sensor': 'Micro Four Thirds', 'MP': 61, 'Lens': '24-70mm kit'}"
c4fc0841-ddb5-4aef-9ce3-a8841f0a48af,LG UltraGear 14,2253.24,['Monitors'],"['144Hz', 'Monitors', 'LG UltraGear 14', '3840x2160']","['Bluetooth 5.2', 'Noise cancelling', 'Backlit keyboard', 'Fast charging']",LG UltraGear 14 —,"LG UltraGear 14 is a monitors designed for content creators. It features Bluetooth 5.2, Noise cancelling, Backlit keyboard and ample storage. With a rating of 3.5/5, it balances performance and value.",False,11275,2021-11-12,259,0.0,3.5,0,https://via.placeholder.com/600x400?text=LG+UltraGear+14,"{'Size': '24', 'Resolution': '3840x2160', 'RefreshRate': '144Hz'}"
7d09d222-2264-4365-a90c-ba2ec31dde7a,Sony PlayStation 5 Digital Edition,464.87,['Consoles'],"['Sony PlayStation 5 Digital Edition', '1080p', 'Consoles', 'Home', 'Console']","['Noise cancelling', 'Low-latency mode', 'Backlit keyboard', 'USB-C charging', 'Adaptive sync']",Sony PlayStation 5 Digital Edition —,"Sony PlayStation 5 Digital Edition is a consoles designed for professionals. It features Noise cancelling, Low-latency mode, Backlit keyboard and ample storage. With a rating of 4.2/5, it balances performance and value.",True,19993,2021-05-01,430,21.0,4.2,92,https://via.placeholder.com/600x400?text=Sony+PlayStation+5+Digital+Edition,"{'Type': 'Home Console', 'Max Resolution': '1080p'}"
f5580338-bb3e-4595-921c-d02b6e3bc43c,Sony PlayStation 5,303.94,['Consoles'],"['Sony PlayStation 5', 'Consoles', 'Home', 'Console']","['Adaptive sync', 'OLED display', '4K video', 'Low-latency mode', 'HDR10']",Sony PlayStation 5 —,"Sony PlayStation 5 is a consoles designed for gamers. It features Adaptive sync, OLED display, 4K video and ample storage. With a rating of 4.0/5, it balances performance and value.",True,20346,2024-02-03,521,7.0,4.0,154,https://via.placeholder.com/600x400?text=Sony+PlayStation+5,"{'Type': 'Home Console', 'Max Resolution': '4K'}"
